"UniqueID","Probability1"
11862,0.374205662046604
11863,0.263108537609719
11864,0.236303233690114
11865,0.807683358905897
11866,0.297438195965839
11867,0.0881364690020281
11868,0.288314164339327
11869,0.206689316830948
11870,0.316049259736506
11871,0.828958683840452
11872,0.321648790493401
11873,0.207630360181169
11874,0.209599385034178
11875,0.759246040787259
11876,0.185049069121198
11877,0.640053729591664
11878,0.640053729591664
11879,0.34131165472743
11880,0.226120130924908
11881,0.587137801043567
11882,0.100923924177649
11883,0.237455281218315
11884,0.318383127819652
11885,0.408304728559241
11886,0.176249646476061
11887,0.216251593064372
11888,0.120109411474873
11889,0.236936947616865
11890,0.159009905776694
11891,0.813855185636959
11892,0.329815360362755
11893,0.640053729591664
11894,0.34137606273583
11895,0.0698503910873645
11896,0.0588754544290353
11897,0.211426116968013
11898,0.252931931465191
11899,0.408387783691105
11900,0.153824042302514
11901,0.703105724218292
11902,0.800362966677967
11903,0.167586871472204
11904,0.15274563449952
11905,0.128597616650771
11906,0.865848674249516
11907,0.163636288180567
11908,0.257603032403053
11909,0.0379726197212201
11910,0.322261661196224
11911,0.291804585478144
11912,0.175740864715048
11913,0.848322386658971
11914,0.70309376379529
11915,0.2211365788598
11916,0.0426207896671165
11917,0.115834225104879
11918,0.807683358905897
11919,0.292990030517004
11920,0.286776291246231
11921,0.169466833839867
11922,0.833380505463305
11923,0.912901464238123
11924,0.606436857366355
11925,0.88103916068126
11926,0.310774254337503
11927,0.807692258483037
11928,0.285919914880032
11929,0.265203052631692
11930,0.88103916068126
11931,0.316036874792377
11932,0.18995638591456
11933,0.72644587544678
11934,0.135316720689587
11935,0.257592075188732
11936,0.23179660417957
11937,0.848322386658971
11938,0.666008738480755
11939,0.175732565299936
11940,0.732101724646196
11941,0.626750643155427
11942,0.888553559059233
11943,0.155937669566505
11944,0.876690891942793
11945,0.88103916068126
11946,0.807692258483037
11947,0.813003051310565
11948,0.216251593064372
11949,0.828958683840452
11950,0.841278779783561
11951,0.188538997855024
11952,0.099867454367868
11953,0.91315170116621
11954,0.233205137713488
11955,0.825684670971993
11956,0.88103916068126
11957,0.759246040787259
11958,0.184186580807194
11959,0.808571763726536
11960,0.829364485266331
11961,0.836937764614831
11962,0.139472220496653
11963,0.257603032403053
11964,0.401416056340471
11965,0.188538997855024
11966,0.836929945205142
11967,0.807683358905897
11968,0.653145073924738
11969,0.816426568851373
11970,0.807683358905897
11971,0.759246040787259
11972,0.816435155785055
11973,0.88103916068126
11974,0.913351422113726
11975,0.849065486362852
11976,0.54640865069919
11977,0.832982331499367
11978,0.710219647906096
11979,0.881033155477591
11980,0.857576309108297
11981,0.816426568851373
11982,0.824858483131991
11983,0.881033155477591
11984,0.770577548767544
11985,0.88103916068126
11986,0.280118533102399
11987,0.807683358905897
11988,0.15002244326545
11989,0.88103916068126
11990,0.807683358905897
11991,0.848322386658971
11992,0.816960362180922
11993,0.881033155477591
11994,0.122824419283141
11995,0.704288426597462
11996,0.812094046683789
11997,0.241722000512711
11998,0.334900729463909
11999,0.360888117477849
12000,0.807683358905897
12001,0.820681254350432
12002,0.926480360916591
12003,0.88103916068126
12004,0.848322386658971
12005,0.848329758785401
12006,0.779576185368713
12007,0.808571763726536
12008,0.653952413692248
12009,0.759246040787259
12010,0.881045165622727
12011,0.88103916068126
12012,0.280118533102399
12013,0.268398102303668
12014,0.216251593064372
12015,0.820681254350432
12016,0.323165091721422
12017,0.881033155477591
12018,0.88103916068126
12019,0.820681254350432
12020,0.832982331499367
12021,0.832982331499367
12022,0.855548470864468
12023,0.79588668024986
12024,0.303784554978705
12025,0.875521276600919
12026,0.881033155477591
12027,0.881033155477591
12028,0.58574823279556
12029,0.842239143616652
12030,0.88103916068126
12031,0.926128349863954
12032,0.626764046393446
12033,0.72644587544678
12034,0.588525982479728
12035,0.1073359872741
12036,0.17179253033576
12037,0.394538730987696
12038,0.257603032403053
12039,0.759246040787259
12040,0.198361931713248
12041,0.759246040787259
12042,0.68735255319617
12043,0.0585619460767329
12044,0.813836418172883
12045,0.444486983272
12046,0.770577548767544
12047,0.0727878130126012
12048,0.828966807369866
12049,0.869141498713931
12050,0.252942757988367
12051,0.865848674249516
12052,0.285919914880032
12053,0.71607986251445
12054,0.292990030517004
12055,0.862492896596022
12056,0.816426568851373
12057,0.14640592426972
12058,0.640080129119751
12059,0.769563067793978
12060,0.322261661196224
12061,0.8816263998447
12062,0.881033155477591
12063,0.709039047679541
12064,0.640053729591664
12065,0.784449783432135
12066,0.726457261151659
12067,0.8077278536538
12068,0.881033155477591
12069,0.0694827565013226
12070,0.171621406612562
12071,0.391613621259605
12072,0.807692258483037
12073,0.825684670971993
12074,0.45357187928038
12075,0.54640865069919
12076,0.875527520724846
12077,0.289501100822375
12078,0.268711638804363
12079,0.704288426597462
12080,0.759256513725695
12081,0.842239143616652
12082,0.808571763726536
12083,0.848322386658971
12084,0.8816263998447
12085,0.292541986351691
12086,0.391613621259605
12087,0.88103916068126
12088,0.241501601619166
12089,0.808571763726536
12090,0.816426568851373
12091,0.88103916068126
12092,0.732112961755362
12093,0.759246040787259
12094,0.812094046683789
12095,0.218230974749653
12096,0.508953712547921
12097,0.807692258483037
12098,0.316036874792377
12099,0.737682862325464
12100,0.25323365445497
12101,0.268711638804363
12102,0.912901464238123
12103,0.117024840218694
12104,0.115828357240522
12105,0.88103916068126
12106,0.171621406612562
12107,0.88103916068126
12108,0.529289482999226
12109,0.294048280724694
12110,0.112932363094424
12111,0.70309376379529
12112,0.402548581746544
12113,0.800353811757107
12114,0.828958683840452
12115,0.70309376379529
12116,0.807692258483037
12117,0.672350559763994
12118,0.862486101294872
12119,0.278953093489328
12120,0.197461507230115
12121,0.828958683840452
12122,0.335181468161264
12123,0.878609966981626
12124,0.848322386658971
12125,0.807692258483037
12126,0.808571763726536
12127,0.70309376379529
12128,0.199303494967414
12129,0.865848674249516
12130,0.848322386658971
12131,0.104604859879456
12132,0.70309376379529
12133,0.322274175138449
12134,0.807683358905897
12135,0.184186580807194
12136,0.796777260099201
12137,0.416635419821133
12138,0.769563067793978
12139,0.912906019816377
12140,0.77961556469383
12141,0.655736508966693
12142,0.274366816998698
12143,0.245193963510619
12144,0.152211482816236
12145,0.808571763726536
12146,0.88103916068126
12147,0.848322386658971
12148,0.347794127289891
12149,0.88103916068126
12150,0.0909715375539448
12151,0.81121817197935
12152,0.88103916068126
12153,0.238242955730438
12154,0.629267949767618
12155,0.70309376379529
12156,0.855548470864468
12157,0.80137656354543
12158,0.268711638804363
12159,0.173980625003234
12160,0.865848674249516
12161,0.807692258483037
12162,0.704288426597462
12163,0.727582982281609
12164,0.450390741314699
12165,0.192952091998366
12166,0.88103916068126
12167,0.62086469490773
12168,0.808571763726536
12169,0.788299703773041
12170,0.257592075188732
12171,0.281263776749532
12172,0.88103916068126
12173,0.88103916068126
12174,0.770204914580371
12175,0.258689302321903
12176,0.115834225104879
12177,0.922522052162657
12178,0.149912215219182
12179,0.294178290928777
12180,0.759246040787259
12181,0.840802085834559
12182,0.70309376379529
12183,0.760291794008373
12184,0.450390741314699
12185,0.678630068264722
12186,0.640066929461638
12187,0.536406101057395
12188,0.759246040787259
12189,0.760291794008373
12190,0.848322386658971
12191,0.573183165619901
12192,0.571780884953482
12193,0.310664928571132
12194,0.314812059603377
12195,0.257603032403053
12196,0.817283721446099
12197,0.163636288180567
12198,0.276690343450903
12199,0.704288426597462
12200,0.828958683840452
12201,0.88103916068126
12202,0.163628446927706
12203,0.587137801043567
12204,0.640053729591664
12205,0.88103916068126
12206,0.770194773767402
12207,0.280118533102399
12208,0.769563067793978
12209,0.516411389838258
12210,0.255441212790848
12211,0.257603032403053
12212,0.429514511322395
12213,0.88103916068126
12214,0.759246040787259
12215,0.8816263998447
12216,0.301366432835126
12217,0.759298402368111
12218,0.289442178959445
12219,0.713756075432762
12220,0.316036874792377
12221,0.816469500406204
12222,0.163628446927706
12223,0.12809020998295
12224,0.298023423758578
12225,0.316049259736506
12226,0.72644587544678
12227,0.887837586566278
12228,0.662034343207642
12229,0.842329942835068
12230,0.705516008850209
12231,0.820681254350432
12232,0.813003051310565
12233,0.288314164339327
12234,0.88103916068126
12235,0.383644036295632
12236,0.789273346638037
12237,0.88103916068126
12238,0.12809020998295
12239,0.586613157897267
12240,0.813003051310565
12241,0.737693949208665
12242,0.152204089397216
12243,0.380938049585837
12244,0.848329758785401
12245,0.813003051310565
12246,0.184186580807194
12247,0.202031451497604
12248,0.816435155785055
12249,0.464909296739412
12250,0.131978895257993
12251,0.258689302321903
12252,0.50066107819921
12253,0.697987226418925
12254,0.851971857178266
12255,0.0504371707584874
12256,0.0691688786461281
12257,0.64137266520394
12258,0.0603204160654865
12259,0.309877350623913
12260,0.92613226960524
12261,0.703105724218292
12262,0.0587588377169871
12263,0.88103916068126
12264,0.808571763726536
12265,0.905869460193445
12266,0.1564075578162
